source_file,string_id,jp,local_candidates_json,latest_pr_content,latest_pr_created_at,latest_pr_id,database_content,database_updated_at,selected_content
dup:script,dup:dfcb94d85422,"
<SURNAME/>一つの噂に対して真っ向から反対する噂ガ
<SURNAME/>流れるのも珍しいッス。<pause:15/>しかし、仮面党と闘う
<SURNAME/>連中ガいると言うなら、それも面白いッスね。","[""\n<SURNAME/>一个传闻出现完全相反的传闻\n<SURNAME/>也很少见呢。<pause:15/>但是，如果有和假面党战斗\n<SURNAME/>的家伙，那也很有趣呢。"", ""\n<SURNAME/>一个传闻出现完全相反的传闻，\n<SURNAME/>也挺少见的。<pause:15/>不过，如果有和假面党战斗\n<SURNAME/>的家伙在，那也挺有意思的。"", ""\n<SURNAME/>一个传闻刚出，就有完全相反的传闻流传，\n<SURNAME/>这还挺少见的。<pause:15/>不过，如果有和假面党\n<SURNAME/>对抗的家伙，那也挺有意思的。"", ""\n<SURNAME/>针对一个传闻直接唱反调的传闻\n<SURNAME/>流传起来也挺少见的。<pause:15/>不过，如果有和假面党\n<SURNAME/>战斗的家伙在，那也挺有意思的。""]",\n<SURNAME/>针对一个传闻直接唱反调的传闻\n<SURNAME/>流传起来也挺少见的。<pause:15/>不过，如果有和假面党\n<SURNAME/>战斗的家伙在，那也挺有意思的。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:e126e6b9a923,"
<SURNAME/>ったく、あの社長の旦那も頑固っつーか…<pause:15/>
<SURNAME/>子供の言うことぐらい信じてやりゃいいだろうに。
<SURNAME/>大人ってのは、懐の大きな人って意味だぜ。","[""\n<SURNAME/>真是的，那个当社长的大叔真有够顽固…<pause:15/>\n<SURNAME/>小孩子的话信一下又没坏处，\n<SURNAME/>所谓大人就该是心胸宽广的人啊。"", ""\n<SURNAME/>真是的，那个社长先生也太顽固了…<pause:15/>\n<SURNAME/>至少该相信孩子说的话吧。\n<SURNAME/>大人就该是心胸宽广的人啊。"", ""\n<SURNAME/>真是的，那个社长大叔也太顽固了…<pause:15/>\n<SURNAME/>孩子说的话信一下不就好了。\n<SURNAME/>大人就该有宽广的胸怀啊。""]",\n<SURNAME/>真是的，那个当社长的大叔真有够顽固…<pause:15/>\n<SURNAME/>小孩子的话信一下又没坏处，\n<SURNAME/>所谓大人就该是心胸宽广的人啊。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:e4d843e6baf7,"
<SURNAME/><c13/>…<pause:30/>
<SURNAME/>ずっと…<pause:30/>
<SURNAME/>持っていてくれたのか…?
","[""\n<SURNAME/><c13/>…<pause:30/>\n<SURNAME/>一直…<pause:30/>\n<SURNAME/>都在为我留着吗…?\n"", ""\n<SURNAME/><c13/>…<pause:30/>\n<SURNAME/>一直…<pause:30/>\n<SURNAME/>都在为我留着着吗…?\n""]",\n<SURNAME/><c13/>…<pause:30/>\n<SURNAME/>一直…<pause:30/>\n<SURNAME/>都在为我留着吗…?\n,2026-06-21 14:32:30.2691+00,ed1eb644-81d6-481b-abdf-7a939e503a62,,,
dup:script,dup:e549559022ad,"
<SURNAME/>港南区のジヨリーロジャーで
<SURNAME/>本物の武器を売っているらしいッスよ。
<SURNAME/>品質は今一つだけど、手ごろな価格だそうッス。","[""\n<SURNAME/>在港南区的Jolly Roger\n<SURNAME/>好像在卖真武器哦。\n<SURNAME/>质量虽然一般，但听说价格很实惠的说。"", ""\n<SURNAME/>在港南区的乔利罗杰\n<SURNAME/>好像在卖真武器哦。\n<SURNAME/>质量虽然一般，但价格据说很实惠。"", ""\n<SURNAME/>据说港南区的海盗旗咖啡店\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>虽然品质一般，但价格还挺合适就是了。"", ""\n<SURNAME/>港南区Jolly Roger\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品质一般但价格实惠。"", ""\n<SURNAME/>港南区的快乐罗杰\n<SURNAME/>似乎在卖真武器呢。\n<SURNAME/>品质一般但价格实惠。""]",\n<SURNAME/>据说港南区的海盗旗咖啡店\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>虽然品质一般，但价格还挺合适就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:e8aeb1bbca57,"
<SURNAME/>その後は…<pause:30/>
<SURNAME/>父さんを倒すだけだ。
","[""\n<SURNAME/>之后…<pause:30/>\n<SURNAME/>就只剩打倒父亲了。\n"", ""\n<SURNAME/>之后便是…<pause:30/>\n<SURNAME/>打倒父亲。\n""]",\n<SURNAME/>之后…<pause:30/>\n<SURNAME/>就只剩打倒父亲了。\n,2026-06-22 07:24:57.855193+00,acc91e14-b1bd-467e-959a-d80d271ef658,,,
dup:script,dup:e9ce8a48ed40,"
<SURNAME/>しかしなんだ、社長って肩書きガ付いたんだから
<SURNAME/>もっと生け作りとか豪勢に行きたいもんだガ、
<SURNAME/>どうも好みはかわらんねぇ。<pause:15/>親父、ビントロ一つ","[""\n<SURNAME/>不过啊，既然挂上社长的头衔了，\n<SURNAME/>本想吃点生鱼片拼盘什么的奢侈一下，\n<SURNAME/>但口味还是没变呢。<pause:15/>老板，来份金枪鱼腩"", ""\n<SURNAME/>不过啊，既然有了社长头衔，\n<SURNAME/>本该点些生鱼拼盘啥的摆摆谱，\n<SURNAME/>可口味还是没变。<pause:15/>老板，来份金枪鱼腩"", ""\n<SURNAME/>不过啊，本来想着都有社长的头衔了，\n<SURNAME/>要吃点生鱼片什么的奢侈一下，\n<SURNAME/>但自己的口味还是没变呢。<pause:15/>老板，来一份金枪鱼腩。""]",\n<SURNAME/>不过啊，本来想着都有社长的头衔了，\n<SURNAME/>要吃点生鱼片什么的奢侈一下，\n<SURNAME/>但自己的口味还是没变呢。<pause:15/>老板，来一份金枪鱼腩。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:e9ff56168556,"
<SURNAME/>もうやめよう…父さん…<pause:30/>
<SURNAME/>僕はただ…お姉ちゃんの様に、
<SURNAME/>皆を理想に導く人間になりたかっただけなんだ!
","[""\n<SURNAME/>住手吧…爸爸…<pause:30/>\n<SURNAME/>我只是想像大姐姐那样、\n<SURNAME/>成为引导大家走向理想的人而已!\n"", ""\n<SURNAME/>住手吧…爸爸…<pause:30/>\n<SURNAME/>我只是想像大姐姐那样，\n<SURNAME/>成为引导大家走向理想的人而已!\n""]",\n<SURNAME/>住手吧…爸爸…<pause:30/>\n<SURNAME/>我只是想像大姐姐那样、\n<SURNAME/>成为引导大家走向理想的人而已!\n,2026-06-21 14:32:30.2691+00,ed1eb644-81d6-481b-abdf-7a939e503a62,,,
dup:script,dup:ea54c8a78c56,"
<SURNAME/>港南区のジヨリーロジャーで
<SURNAME/>本物の武器を売っているらしいッスね。
<SURNAME/>品質は良いガ、値段ガ高いそうッス。","[""\n<SURNAME/>在港南区的Jolly Roger\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>质量不错，但但价格听说很高的说。"", ""\n<SURNAME/>在港南区的乔利罗杰\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>质量虽好，但价格据说很高。"", ""\n<SURNAME/>据说港南区的海盗旗咖啡店\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>品质很好，但价格也很高就是了。"", ""\n<SURNAME/>港南区Jolly Roger\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品质好但价格高。"", ""\n<SURNAME/>港南区的快乐罗杰\n<SURNAME/>似乎在卖真武器呢。\n<SURNAME/>品质好但价格高。""]",\n<SURNAME/>据说港南区的海盗旗咖啡店\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>品质很好，但价格也很高就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:eeba1b8f1deb,"
<SURNAME/>だあっ!
<SURNAME/>ジャマすんじゃねぇっ!!
","[""\n<SURNAME/>啊!\n<SURNAME/>别碍事!!\n"", ""\n<SURNAME/>滚啊! \n<SURNAME/>别挡道!!\n""]",\n<SURNAME/>滚啊! \n<SURNAME/>别挡道!!\n,2026-06-25 02:30:17.703888+00,4a8b2b74-e936-46af-be48-fa3894e6f398,,,
dup:script,dup:f23c6c51fbbb,"
<SURNAME/>あ、悪魔ぁ!?<pause:30/>
<SURNAME/>に、逃げるったって…","[""\n\n<SURNAME/>啊、恶魔!?<pause:30/>\n<SURNAME/>但、但是逃也…"", ""\n<SURNAME/>啊、恶魔!?<pause:30/>\n<SURNAME/>但、但是逃也…""]",\n<SURNAME/>啊、恶魔!?<pause:30/>\n<SURNAME/>但、但是逃也…,2026-06-27 07:28:31.10981+00,f391071a-8be3-49de-a8e0-abdc3daca7eb,,,
dup:script,dup:f26343acd5ef,"
<SURNAME/>チッ…余計な真似を…<pause:30/>
<SURNAME/>そういうわけだリサ君。
<SURNAME/>残りわずかな時間、私と踊って頂こう!!
","[""\n<SURNAME/>切…多管闲事…<pause:30/>\n<SURNAME/>就是这么回事丽莎。\n<SURNAME/>剩下时间不多，陪我跳支舞吧!!\n"", ""\n<SURNAME/>切…多管闲事…<pause:30/>\n<SURNAME/>就是这样，丽莎君。\n<SURNAME/>剩余时间不多，就请你和我跳一支舞吧!!\n""]",\n<SURNAME/>切…多管闲事…<pause:30/>\n<SURNAME/>就是这样，丽莎君。\n<SURNAME/>剩余时间不多，就请你和我跳一支舞吧!!\n,2026-06-23 13:47:40.81582+00,ddff0b70-23c6-4c7a-a318-cd613e8effc4,,,
dup:script,dup:f9d9f3d21898,"
<SURNAME/>なんでも、その時のコネを使って、
<SURNAME/>ロシア経由で仕入れた武器を密売してるらしいっス
<SURNAME/>用心棒も雇ってるって噂っス。","[""\n<SURNAME/>我还听说，她还在用那时的关系、\n<SURNAME/>通过俄罗斯的一些渠道搞来武器偷偷卖，\n<SURNAME/>而且还雇了保镖呢。"", ""\n<SURNAME/>据说她利用当时的关系，\n<SURNAME/>走私从俄国弄来的武器的说。\n<SURNAME/>还雇了保镖的传闻的说。"", ""\n<SURNAME/>据说，她利用那时的关系，\n<SURNAME/>通过俄罗斯走私武器来卖。\n<SURNAME/>还雇了保镖呢。"", ""\n<SURNAME/>据说，她利用那时的关系，\n<SURNAME/>通过俄罗斯走私武器来卖呢。\n<SURNAME/>还雇了保镖的传闻。""]",\n<SURNAME/>我还听说，她还在用那时的关系、\n<SURNAME/>通过俄罗斯的一些渠道搞来武器偷偷卖，\n<SURNAME/>而且还雇了保镖呢。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:fb7c4e4e5cde,"
<SURNAME/>連続テロの次はイン・ラケチッスか。
<SURNAME/>正に現実は噂よりも奇なり…<pause:15/>
<SURNAME/>何ガ起こるか、分からないッス。","[""\n<SURNAME/>连环恐怖袭击之后是In Lak'ech吗？\n<SURNAME/>真是现实比传闻更离奇…<pause:15/>\n<SURNAME/>谁也说不准接下来还会发生什么啊。"", ""\n<SURNAME/>连续恐怖袭击之后又是In Lak'ech吗？\n<SURNAME/>真是现实比传闻更离奇啊…<pause:15/>\n<SURNAME/>会发生什么完全预料不到呢。"", ""\n<SURNAME/>连续恐怖袭击之后是In Lak'ech吗。\n<SURNAME/>真是现实比传闻更离奇…<pause:15/>\n<SURNAME/>接下来会发生什么，真不知道啊。"", ""\n<SURNAME/>连续恐怖袭击之后是In Lak'ech呢。\n<SURNAME/>真是现实比传闻更离奇…<pause:15/>\n<SURNAME/>会发生什么，真不知道呢。""]",\n<SURNAME/>连环恐怖袭击之后是In Lak'ech吗？\n<SURNAME/>真是现实比传闻更离奇…<pause:15/>\n<SURNAME/>谁也说不准接下来还会发生什么啊。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:fbb6fb06693f,"<c1d:11/>舞耶<c1d:1/>
<SURNAME/>あなたは、彼女たちを守ろうとしたんでしょ?
<SURNAME/>大丈夫…二人とも今度目ガ覚めたら、
<SURNAME/>きっと笑ってくれるわ。
","[""<c1d:11/>舞耶<c1d:1/>\n<SURNAME/>你刚才，是想保护她们两个对吧?\n<SURNAME/>没事的…等她们俩下次醒来，\n<SURNAME/>一定会笑出来的。\n"", ""<c1d:11/>舞耶<c1d:1/>\n<SURNAME/>你刚才，是想保护她们两个对吧?\n<SURNAME/>没事的…等她们俩下次醒来，\n<SURNAME/>一定会笑出来的。\n\n""]",<c1d:11/>舞耶<c1d:1/>\n<SURNAME/>你刚才，是想保护她们两个对吧?\n<SURNAME/>没事的…等她们俩下次醒来，\n<SURNAME/>一定会笑出来的。\n,2026-06-27 07:28:31.10981+00,f391071a-8be3-49de-a8e0-abdc3daca7eb,,,
dup:script,dup:fd394aea80e1,"
<SURNAME/>やっと3人目ガ発表されましたッスねぇ。<pause:15/>
<SURNAME/>残念なガらラジオなので声しか聞けなかったけど、
<SURNAME/>いやいや、どんな子か楽しみッス!","[""\n<SURNAME/>第三个人终于公布了。<pause:15/>\n<SURNAME/>可惜是广播，只能听到声音，\n<SURNAME/>不过，好期待是什么样的孩子啊!"", ""\n<SURNAME/>第三个人终于公布了呢。<pause:15/>\n<SURNAME/>可惜是广播，只能听到声音，\n<SURNAME/>不过，好期待是什么样的女孩啊!"", ""\n<SURNAME/>第三人终于公布了，<pause:15/>\n<SURNAME/>遗憾的是因为是广播，所以只能听到声音，\n<SURNAME/>哎呀呀，好期待是什么样的孩子啊！"", ""\n<SURNAME/>第三位成员终于公布了呢。<pause:15/>\n<SURNAME/>可惜是通过广播，只能听到声音，\n<SURNAME/>不过，还是很期待是什么样的孩子呢!""]",\n<SURNAME/>第三人终于公布了，<pause:15/>\n<SURNAME/>遗憾的是因为是广播，所以只能听到声音，\n<SURNAME/>哎呀呀，好期待是什么样的孩子啊！,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:strtbl,dup:f63ad4e26fcb,"<pause:0/><c1e:0/>【JUSTICE】ナタの
召喚に必要なカード
","[""<pause:0/><c1e:0/>召唤【正义】哪吒\n召唤所需卡片"", ""<pause:0/><c1e:0/>召唤【正义】哪吒\n召唤所需的卡片"", ""<pause:0/><c1e:0/>召唤【正义】哪吒\n所需的卡牌""]",<pause:0/><c1e:0/>【JUSTICE】哪吒的\n召唤所需的卡片,2026-06-22 03:08:21.181401+00,0d282ebf-d5e4-4c28-ac27-81ed1e90e281,,,
